,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.48565373238775067,0.0,0.0,0.5143462676122494,0.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.48565373238775067,0.0,0.0,0.5143462676122494,0.0,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.724286395263062,0.0,0.0,0.0,0.0,0.27571360473693796,0.0,0.0
2007-02-01,0.0,0.0,0.0,0.3304987331370043,0.0,0.0,0.0,0.6695012668629957,0.0,0.0
2007-03-01,0.0,0.0,0.0,0.46394810744833487,0.0,0.0,0.0,0.5360518925516651,0.0,0.0
2007-04-01,0.0,0.0,0.0,0.42828459553513165,0.0,0.0,0.0,0.5717154044648685,0.0,0.0
2007-05-01,0.0,0.0,0.0,0.40806500156871856,0.0,0.0,0.0,0.5919349984312814,0.0,0.0
2007-06-01,0.0,0.0,0.0,0.40806500156871856,0.0,0.0,0.0,0.5919349984312814,0.0,0.0
2007-07-01,0.4785398140592932,0.0,0.0,0.5214601859407069,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,0.0,0.45158722303727095,0.548412776962729,0.0,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0,0.0,0.4876492450445597,0.5123507549554404,0.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,0.0,0.41938066328182133,0.5806193367181787,0.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,0.0,0.44116375797740703,0.5588362420225931,0.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,0.0,0.44116375797740703,0.5588362420225931,0.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,0.0,0.540122062607208,0.0,0.45987793739279204,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.49786542526322947,0.0,0.5021345747367705,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.39893591959364505,0.0,0.0,0.6010640804063551,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.4691725989390661,0.5308274010609338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.4397740485070272,0.0,0.5602259514929727,0.0,0.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.47446268328039054,0.0,0.5255373167196095,0.0,0.0,0.0,0.0,0.0
2008-07-01,0.0,0.4315918583561921,0.5684081416438079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.0,0.2516611178249545,0.7483388821750456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.5588315185250019,0.0,0.0,0.0,0.44116848147499804,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.3777935786199163,0.0,0.0,0.0,0.6222064213800836,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.17319804822533708,0.0,0.0,0.0,0.826801951774663,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-01-01,0.0,0.23182979937248266,0.0,0.0,0.0,0.0,0.7681702006275174,0.0,0.0,0.0
2010-02-01,0.0,0.30715105145698196,0.0,0.0,0.0,0.0,0.692848948543018,0.0,0.0,0.0
2010-03-01,0.0,0.13733986306459936,0.0,0.0,0.0,0.0,0.8626601369354007,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.7990245271331503,0.0,0.0,0.20097547286684972
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.7218345090804136,0.0,0.0,0.2781654909195864
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6182889609824168,0.0,0.0,0.38171103901758324
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.677967733923652,0.0,0.0,0.322032266076348
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.7476380895722364,0.0,0.0,0.2523619104277635
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6672374482588302,0.0,0.0,0.33276255174116975
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.692527284981751,0.0,0.0,0.30747271501824913
2010-11-01,0.0,0.2754571666211111,0.0,0.0,0.0,0.0,0.7245428333788889,0.0,0.0,0.0
2010-12-01,0.0,0.3045194037619785,0.0,0.0,0.0,0.0,0.6954805962380216,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6506256114519704,0.0,0.0,0.3493743885480295
2011-02-01,0.0,0.0,0.43571347226789137,0.0,0.0,0.0,0.5642865277321087,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.49883554609247355,0.0,0.0,0.0,0.5011644539075264,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.5040446488440192,0.0,0.0,0.0,0.4959553511559808,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.49920634179266693,0.0,0.0,0.0,0.500793658207333,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.4526843003697682,0.0,0.0,0.0,0.547315699630232,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.3810885450798441,0.0,0.0,0.0,0.6189114549201559,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.36965883475654293,0.0,0.0,0.0,0.6303411652434571,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.387181427329204,0.0,0.0,0.0,0.612818572670796,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6646659069037869,0.0,0.0,0.3353340930962131
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6787863680580822,0.0,0.0,0.3212136319419178
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.6082322095458362,0.0,0.0,0.3917677904541637
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5721518685834945,0.0,0.0,0.4278481314165054
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5528896080706854,0.0,0.0,0.4471103919293145
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.560534462607021,0.0,0.0,0.43946553739297894
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5359670591300014,0.0,0.0,0.4640329408699986
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5346874816771449,0.0,0.0,0.4653125183228552
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.543179438359408,0.0,0.0,0.45682056164059215
2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5399964028106413,0.0,0.0,0.4600035971893587
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5418884818642675,0.0,0.0,0.4581115181357325
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5426304105067934,0.0,0.0,0.45736958949320666
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5401496249388642,0.0,0.0,0.4598503750611358
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.5002904096280258,0.49970959037197404,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5131711913718962,0.0,0.0,0.4868288086281038
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.503652325478838,0.0,0.0,0.4963476745211621
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.49592127918758727,0.5040787208124127,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5141624522113326,0.0,0.0,0.4858375477886674
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5417203739777692,0.4582796260222309,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5410486384292539,0.4589513615707462,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5439820778104013,0.4560179221895988,0.0,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5477060385529982,0.0,0.0,0.45229396144700196
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5276716275781519,0.0,0.0,0.472328372421848
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5324360358347264,0.0,0.0,0.46756396416527357
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5024177695544183,0.0,0.0,0.4975822304455816
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.49531481714646763,0.0,0.0,0.5046851828535324
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.47993373030898345,0.0,0.0,0.5200662696910165
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.47336288072013466,0.0,0.0,0.5266371192798653
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.48418955710233036,0.0,0.0,0.5158104428976695
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.48166116907383155,0.0,0.0,0.5183388309261685
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.48170432149148584,0.0,0.0,0.5182956785085141
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.48129052995866567,0.0,0.0,0.5187094700413344
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5126777540374285,0.0,0.48732224596257157,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5010476290247446,0.0,0.49895237097525547,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5081684761726513,0.0,0.4918315238273486,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192947559047502,0.48070524409524984
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5133094976541868,0.48669050234581324
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.48857244803158584,0.0,0.511427551968414,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4825693149249676,0.0,0.5174306850750324,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4834303673614403,0.0,0.5165696326385597,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.48219520390428544,0.0,0.5178047960957146,0.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4935886969727605,0.0,0.5064113030272396,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4848863506635007,0.0,0.5151136493364993,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4729041326382252,0.0,0.5270958673617747,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.46247618771869903,0.0,0.5375238122813011,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438535545748598,0.4561464454251401
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.44820367603973266,0.0,0.5517963239602673,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4372345293982462,0.0,0.5627654706017537,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513387720301563,0.48661227969843696
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852411629736118,0.5147588370263881
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904028518397925,0.5095971481602075
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47488917265394276,0.5251108273460573
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47488917265394276,0.5251108273460573
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4811934038406168,0.0,0.0,0.5188065961593833
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.47877363564733977,0.0,0.0,0.5212263643526603
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4818504541673878,0.0,0.0,0.5181495458326122
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.47369105935411493,0.0,0.0,0.5263089406458852
2016-07-01,0.0,0.0,0.0,0.0,0.4501697657462258,0.0,0.0,0.0,0.0,0.5498302342537742
2016-08-01,0.0,0.0,0.0,0.0,0.4461383833499745,0.0,0.0,0.0,0.0,0.5538616166500255
2016-09-01,0.0,0.0,0.0,0.0,0.4352695729328384,0.0,0.0,0.0,0.0,0.5647304270671616
2016-10-01,0.0,0.0,0.0,0.0,0.4654205567586424,0.0,0.0,0.0,0.0,0.5345794432413576
2016-11-01,0.0,0.0,0.0,0.0,0.47226814495915864,0.0,0.0,0.0,0.0,0.5277318550408414
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.49359786105933084,0.0,0.0,0.0,0.5064021389406692
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.49359786105933084,0.0,0.0,0.0,0.5064021389406692
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.5200117944609365,0.0,0.0,0.0,0.4799882055390636
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.517456604987127,0.0,0.0,0.0,0.4825433950128729
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.5269827313867409,0.0,0.0,0.0,0.4730172686132591
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.5387758695238924,0.0,0.0,0.0,0.46122413047610744
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.534842583583695,0.0,0.0,0.0,0.46515741641630504
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.5373386365622735,0.0,0.0,0.0,0.4626613634377264
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.559097704075925,0.0,0.0,0.0,0.44090229592407504
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.5696586307049822,0.0,0.0,0.0,0.43034136929501776
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.5505140692123391,0.0,0.0,0.0,0.4494859307876608
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.5685649834961134,0.0,0.0,0.0,0.4314350165038867
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.5685649834961134,0.0,0.0,0.0,0.4314350165038867
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.5754786783947244,0.0,0.0,0.0,0.4245213216052755
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.5602229952057993,0.0,0.0,0.0,0.4397770047942007
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.5602229952057993,0.0,0.0,0.0,0.4397770047942007
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.5602229952057993,0.0,0.0,0.0,0.4397770047942007
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.5602229952057993,0.0,0.0,0.0,0.4397770047942007
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.5302396505447986,0.0,0.0,0.0,0.4697603494552015
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.5302396505447986,0.0,0.0,0.0,0.4697603494552015
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.5047797860721855,0.0,0.0,0.0,0.49522021392781446
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.48374862515308914,0.0,0.0,0.0,0.516251374846911
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.4865116969515331,0.0,0.0,0.0,0.5134883030484668
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.4717727124708735,0.0,0.0,0.0,0.5282272875291265
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.4852981619233792,0.0,0.0,0.0,0.5147018380766208
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.4699025806969913,0.0,0.0,0.0,0.5300974193030086
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.4811605250433917,0.0,0.0,0.0,0.5188394749566083
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.48727205002126484,0.0,0.0,0.0,0.512727949978735
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.5099906285128138,0.0,0.0,0.0,0.49000937148718615
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.5254070509285667,0.0,0.0,0.0,0.47459294907143335
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.5199682723025519,0.0,0.0,0.0,0.4800317276974481
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.47471372795994554,0.0,0.5252862720400545,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.5057841847534332,0.0,0.0,0.0,0.4942158152465669
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.5180054053358616,0.0,0.0,0.0,0.48199459466413846
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5031831373839007,0.4968168626160992,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.502782338942806,0.0,0.0,0.4972176610571939
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4773400784248065,0.5226599215751936,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5069733138952904,0.4930266861047096,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.5015221301046092,0.4984778698953908,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.5032786580994375,0.0,0.0,0.0,0.49672134190056255
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.5319376358252761,0.0,0.0,0.0,0.4680623641747239
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.6358161946404431,0.0,0.0,0.36418380535955674,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.7154422870716438,0.28455771292835613,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.7154422870716438,0.28455771292835613,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.7154422870716438,0.28455771292835613,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.6566493662952165,0.34335063370478336,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.6244416216142147,0.3755583783857854,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.5483216874322357,0.45167831256776414,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.5099605391673212,0.0,0.0,0.49003946083267885,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.5099605391673212,0.0,0.0,0.49003946083267885,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.49438700545600484,0.0,0.0,0.5056129945439951,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.48572256632984506,0.0,0.0,0.5142774336701549,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.48572256632984506,0.0,0.0,0.5142774336701549,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.48572256632984506,0.0,0.0,0.5142774336701549,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.47548552328852195,0.0,0.0,0.5245144767114781,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.47548552328852195,0.0,0.0,0.5245144767114781,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.629177826877373,0.0,0.0,0.37082217312262705,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.5536212385661207,0.0,0.0,0.4463787614338792,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.5536212385661207,0.0,0.0,0.4463787614338792,0.0
